id,abb,info,geb,tod,sex,gebOrt,todOrt,alter
15750,M,Wittelsbach; Joseph Klement (1671–1723); Erzbischof von Köln,1671,1723,m,München,Bonn,52
16961,S,Solms; Friedrich Ernst (1671–1723); Reichshofrat,1671,1723,m,Wildenfels im Erzgebirge,Laubach im Wettertal,52
12086,S,Rákóczi; Juliana (1672–1717),1672,1717,w,Borsi am Bodrog,Reckheim,45
19862,P,Strattmann; Eleonora Magdalena (1672–1741),1672,1741,w,Düsseldorf,Wien,69
20540,M,Wolfstein; Christian Albrecht (1672–1740),1672,1740,m,,,68
16031,P,Schönborn; Johann Philipp (1673–1724); Bischof von Würzburg,1673,1724,m,Würzburg,Mergentheim im Taubertal,51
21995,S,Wallis; Georg Oliver (1673–1744); Kämmerer,1673,1744,m,,Wien,71
16032,P,Schönborn; Friedrich Karl (1674–1746); Bischof von Würzburg,1674,1746,m,Mainz,Würzburg,72
13275,P,Askanien; Sibylla Augusta (1675–1733); Markgräfin von Baden,1675,1733,w,Ratzeburg,Ettlingen im Schwarzwald,58
12015,P,Rákóczi; Franz (1676–1735); Fürst von Siebenbürgen,1676,1735,m,Borsi am Bodrog,Bisanthe am Marmarameer,59
15889,P,Sobieski; Theresa Kunigunda (1676–1730); Herzogin in Bayern,1676,1730,w,Warszawa,Venedig,54
16033,P,Schönborn; Damian Haug (1676–1743); Bischof von Speyer,1676,1743,m,Mainz,Bruchsal:Peterskirche,67
14530,S,Traun; Otto Ferdinand (1677–1748),1677,1748,m,Oedenburg,Hermannstadt in Siebenbürgen,71
16034,P,Schönborn; Rudolf Franz (1677–1754); Kämmerer,1677,1754,m,Mainz,Gaibach in Franken,77
17988,P,Leszczyński; Stenzel (1677–1766); Herzog von Lothringen,1677,1766,m,Lemberg in Galizien,Lunéville,89
10585,P,Questenberg; Johann Adam (1678–1752); Reichshofrat,1678,1752,m,Wien,Jarmeritz,74
11000,F,Habsburg; Joseph I. (1678–1711); Kaiser des Heiligen Römischen Reiches,1678,1711,m,Wien,Wien:Kapuzinergruft,33
11498,P,Hohenzollern; Georg Friedrich (1678–1703); Landesherr von Ansbach,1678,1703,m,Ansbach,Schmidmühlen an der Vils,25
12566,M,Porcia; Hannibal (1679–1738); Landeshauptmann von Kärnten,1679,1738,m,München,Spittal an der Drau,59
12890,S,Vaudémont; Leopold (1679–1729); Herzog von Lothringen,1679,1729,m,Innsbruck,Lunéville,50
13651,S,Althan; Michael Johann (1679–1722); Kämmerer,1679,1722,m,Jaroslavice in Mähren,Wien,43
14044,P,Kaunitz; Maximilian Ulrich (1679–1746); Landeshauptmann von Mähren,1679,1746,m,Wien,Brünn in Mähren,67
17240,P,Firmian; Leopold Anton (1679–1744); Erzbischof von Salzburg,1679,1744,m,München,Salzburg:Dom,65
19355,P,Hatzfeldt; Maria Eleonora (1679–1718),1679,1718,w,Schüpf an der Umpfer,Wiesentheid,39
17930,S,Vaudémont; Karl (1680–1715); Erzbischof von Trier,1680,1715,m,Wien,Wien,35
10782,M,Taxis; Anselm Franz (1681–1739),1681,1739,m,Brüssel,Brüssel:Sandkirche,58
17242,M,Thun; Jakob Maximilian (1681–1741); Bischof von Gurk,1681,1741,m,Maleit im Sulztal,Straßburg in Kärnten,60
16035,M,Schönborn; Franz Georg (1682–1756); Erzbischof von Trier,1682,1756,m,Mainz,Ehrenbreitstein,74
18812,P,Wittelsbach; Karl (1682–1718); König von Schweden,1682,1718,m,Stockholm,Friedrichshall am Swinsund,36
10600,M,Habsburg; Karl VI. (1685–1740); Kaiser des Heiligen Römischen Reiches,1685,1740,m,Wien,Wien:Kapuzinergruft,55
11499,P,Hohenzollern; Wilhelm Friedrich (1686–1723); Landesherr von Ansbach,1686,1723,m,Ansbach,Reichenbach an der Schwabach,37
12027,M,Windischgrätz; Leopold Viktorin (1686–1746); Reichshofrat,1686,1746,m,Regensburg,Wien,60
33720,M,Ventimiglia; Johann (1686–1748); Markgraf von Geraci,1686,1748,m,Geraci,Neapel,62
14043,P,Cirksena; Maria Ernestina Franziska (1687–1758),1687,1758,w,Rietberg,Wien,71
19999,P,Este; Elisabeth Christina (1691–1750); Kaiserin des Heiligen Römischen Reiches,1691,1750,w,Braunschweig,Wien:Kapuzinergruft,59
11350,S,Wittelsbach; Joseph Ferdinand (1692–1699); Fürst von Asturien,1692,1699,m,Wien,Brüssel:Kathedrale,7
10856,M,Barbiano; Anton (1693–1779),1693,1779,m,Belgiojoso,Mailand,86
10700,P,Wittelsbach; Karl VII. (1697–1745); Kaiser des Heiligen Römischen Reiches,1697,1745,m,Brüssel,München:Theatinerkirche,48
17253,P,Wittelsbach; Philipp Moritz (1698–1719),1698,1719,m,Brüssel,Rom,21
17251,P,Wittelsbach; Ferdinand Maria (1699–1738),1699,1738,m,Brüssel,München:Theatinerkirche,39
17250,P,Wittelsbach; Klement August (1700–1761); Erzbischof von Köln,1700,1761,m,Brüssel,Ehrenbreitstein,61
33730,M,Pignatelli; Anton (1700–1746); Fürst von Belmonte,1700,1746,m,Madrid,Neapel,46
17252,S,Wittelsbach; Johann Theodor (1703–1763); Bischof von Lüttich,1703,1763,m,München,Lüttich,60
19788,P,Leszczyński; Maria (1703–1768); Königin von Frankreich,1703,1768,w,Trebnitz in Schlesien,Versailles,65
24660,M,Khevenhüller; Johann Joseph (1706–1776); Obersthofmeister,1706,1776,m,Wien,Wien,70
12891,P,Vaudémont; Klement (1707–1723); Erbprinz von Lothringen,1707,1723,m,Lunéville,Lunéville,16
16000,M,Vaudémont; Franz I. (1708–1765); Kaiser des Heiligen Römischen Reiches,1708,1765,m,Nancy,Innsbruck,57
21500,P,Capet; Ludwig (1710–1774); König von Frankreich,1710,1774,m,Versailles,Versailles,64
24000,P,Kaunitz; Wenzel Anton (1711–1794); Obersthofmeister,1711,1794,m,Wien,Wien,83
21962,M,Solms; Christian August (1714–1784),1714,1784,m,Wetzlar,Laubach im Wettertal,70
20541,S,Wolfstein; Friedrich August (1716–1728),1716,1728,m,,Mühlhausen im Sulztal:Schlosskirche,12
20000,P,Habsburg; Maria Theresia (1717–1780); Kaiserin des Heiligen Römischen Reiches,1717,1780,w,Wien,Wien:Kapuzinergruft,63
29599,M,Obizzi; Thomas (1750–1803),1750,1803,m,Padua,Cataio sul Padovano,53
